backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,16384,16384,5,8,256,0,0,10400.63332,10400.64063,129.0476492,129.0475585
cpu,16384,16384,5,8,256,0,0,10443.24486,10443.25304,128.5210964,128.5209958
cpu,16384,16384,5,8,256,0,0,10428.98487,10428.99265,128.6968288,128.6967327
cpu,16384,16384,5,10,256,0,0,9552.012812,9552.021697,140.5125083,140.5123776
cpu,16384,16384,5,10,256,0,0,9705.852428,9705.861998,138.2853582,138.2852219
cpu,16384,16384,5,10,256,0,0,9565.783034,9565.791903,140.3102365,140.3101064
cpu,16384,16384,5,12,256,0,0,8797.67099,8797.685304,152.5605222,152.5602739
cpu,16384,16384,5,12,256,0,0,8786.98528,8786.993737,152.7460485,152.7459015
cpu,16384,16384,5,12,256,0,0,8845.631019,8845.640425,151.7333559,151.7331946
cuda,16384,16384,5,1,128,0,0,55.59129715,55.722527,24143.65825,24086.7985
cuda,16384,16384,5,1,128,0,0,55.59564781,55.728759,24141.76888,24084.10494
cuda,16384,16384,5,1,128,0,0,55.59846497,55.737012,24140.54562,24080.5388
cuda,16384,16384,5,1,128,0,0,55.12127972,55.254944,24349.53047,24290.62782
cuda,16384,16384,5,1,128,0,0,55.64899158,55.783628,24118.62716,24060.41572
opencl,16384,16384,5,1,128,1,0,98.93904,99.239062,13565.69944,13524.68728
opencl,16384,16384,5,1,128,1,0,102.186272,102.387645,13134.6144,13108.78163
opencl,16384,16384,5,1,128,1,0,102.200256,102.398657,13132.8172,13107.37191
opencl,16384,16384,5,1,128,1,0,96.907264,97.096154,13850.12046,13823.17656
opencl,16384,16384,5,1,128,1,0,98.468288,98.666097,13630.55363,13603.22665
